Medical Laboratory Diagnostics,Peter Van Eenoo,3,D012495
Medical Physics,Klaus Bacher,6,E092735
Medical Radiation Physics and Dosimetry,Klaus Bacher,6,C004450
Medical Seminars,Tania Maes,3,D012514
Medical Signal Processing and Statistics,Nilesh Madhu,3,E010390
Medicinale chemie,Serge Van Calenbergh,6,J000508
Medieval Greek Linguistics and Literature,Floris Bernard,5,A006744
Medisch databeheer,Frank Staelens,3,D000134
Medische beeldvorming,Geert Villeirs,4,D013708
Medische beeldvorming,Stefaan Vandenberghe,6,E010371
Masterproef IV afstudeerrichting paard,Katrien Vanderperren,8,G000900
"Masterproef IV afstudeerrichting varken, pluimvee en konijn",Dominiek Maes,8,G000907
Masterproef in de audiologie 1,Hannah Keppler,9,D013739
Masterproef in de audiologie 2,Hannah Keppler,18,D013740
Masterproef in de logopedie 1,Hannah Keppler,9,D013727
Masterproef in de logopedie 2,Hannah Keppler,18,D013728
Masterproef in revalidatie en kinesitherapie Deel 1,Barbara Cagnie,9,D012728
Masterproef in revalidatie en kinesitherapie Deel 2,Marieke De Craemer,15,D013317
Masterproef: afwerking,Koen Aerts,20,A006769
Masterproef: afwerking,Koen Aerts,24,A005406
Masterproef: implementatiedeskundige in zorg,Lise-Marie Kinnaer,16,D013392
Masterproef: implementatiedeskundige in zorg,Lise-Marie Kinnaer,15,D013851
Masterproef: onderzoeker in zorg en gezondheid,Lise-Marie Kinnaer,16,D013394
Masterproef: onderzoeker in zorg en gezondheid,Lise-Marie Kinnaer,15,D013853
Masterproef: verpleegkundig specialist,Lise-Marie Kinnaer,15,D013856
Masterproef: verpleegkundig specialist,Lise-Marie Kinnaer,16,D013400
Modern Chinees V,Bart Dessein,10,A002945
Modern Chinees VI,Bart Dessein,10,A005173
Modern Chinees: China in de media,Bart Dessein,6,A005123
Modern Chinees: hedendaagse Chinese literatuur,Bart Dessein,6,A005122
Modern Cultural History,Paul Michael Kurtz,5,A006718
Modern Japanese: Advanced Language Proficiency 1,Christian Uhl,6,A005120
Modern Japanese: Advanced Language Proficiency 2,Christian Uhl,6,A005121
Modern Japans I,Andreas Niehaus,10,A005166
Modern Japans II,Andreas Niehaus,10,A005167
Modern Japans III,Andreas Niehaus,8,A003047
Modern Japans IV,Andreas Niehaus,7,A003048
Modern Japans V,Andreas Niehaus,7,A003214
Modern Japans VI,Andreas Niehaus,8,A003213
"Modern Languages of South Asia: Language, Text and Context 1",Biljana Zrnic,6,A005131
"Modern Languages of South Asia: Language, Text and Context 2",Biljana Zrnic,6,A005133
Moderne Russische cultuurgeschiedenis,Ben Dhooge,4,A005506
Moderne Scandinavische taalkunde,Andreas Widoff,5,A006702
Moderne Zuidoost-Europese cultuurgeschiedenis,Pieter Troch,4,A005507
Modulatie en detectie,Nele Noels,6,E012130
Moleculaire biologie,Sarah Gerlo,5,D013075
Milieurecht,Hendrik Schoukens,6,B001703
Milieurecht,Hendrik Schoukens,5,C002275
Milieutechnische installaties in de praktijk,Eveline Volcke,7,I002684
Milieutechnologie,Diederik Rousseau,3,I640051
Milieutechnologie en klimaatuitdagingen,Joris Thybaut,6,E078621
Milieutechnologie: bodem,Ellen Van De Vijver,5,I002683
Milieutechnologie: lucht,Christophe Walgraeve,5,I002682
Milieutechnologie: vaste afvalstromen,Frederik Ronsse,4,I002507
Milieutechnologie: water en lucht,Joris Thybaut,3,E721044
Milieuveranderingen in het Quartair,Amaury Frankl,5,C004595
Milk and Dairy Technology,Koen Dewettinck,4,I002764
"Mineral Resources, Economics and the Environment",Stijn Dewaele,6,C003994
Mobiele en breedbandtoegangsnetwerken,Ingrid Moerman,6,E012320
Mobiliteitsinfrastructuur en ruimte m.i.v. verkeerskundige ontwerpaspecten,Filip Boelaert,3,E086611
Model Organisms,Bart Braeckman,3,C003332
Modellen en methodes in operationeel onderzoek,El-Houssaine Aghezzaf,6,E004255
Modellen in de experimentele psychopathologie,Ernst Koster,4,H002101
Modellen in de gezondheidspsychologie,Liesbet Goubert,4,H002099
Modellen in de ontwikkelingspsychopathologie,Lien Goossens,4,H002093
Medische beeldvorming met radioprotectie,Katrien Vanderperren,4,G000837
Medische criminalistiek,Evy De Boosere,4,B000622
Medische en klinische biochemie,Jan Van Bocxlaer,6,J000505
Medische en pediatrische psychologie,Liesbet Goubert,3,H002156
Medische en therapeutische interventies van kinderen met neurologische aandoeningen,Christine Van den Broeck,9,D002782
Medische fysica en radioprotectie,Klaus Bacher,7,G000854
Medische genetica,Paul Coucke,3,D000691
Medische module,Ives Hubloue,4,D013174
Medische psychologie,Gwendolyn Portzky,4,D013673
Medische psychologie: volwassenen,Liesbet Goubert,3,H002157
Meetkunde en lineaire algebra,Hennie De Schepper,7,E000662
Mens en samenleving,Adelien Decramer,6,F710414
Menselijke en politieke ecologie: introductie,Sander Jacobs,3,C004610
Menselijke schade door psychische aandoeningen,Gilbert Lemmens,4,D000503
Mensenrechten,Yves Haeck,6,B001331
Menswetenschappen,Katrijn Delaruelle,4,F000115
Mergers and Acquisitions ,Hans De Wulf,4,B001620
Metaalconstructies,Kim Van Tittelboom,6,E044510
Metabolic Engineering,Alain Goossens,3,C002717
Micro- and Nanophotonic Semiconductor Devices,Dries Van Thourhout,4,E030782
Micro- en nanotechnologie voor ontwerp en fabricatie van medische microsystemen,Maaike Op de Beeck,5,E010600
Micro-analysis and Structure Determination in Materials Science,Hossein Beladi,6,E065340
Micro-economie,Dirk Van de gaer,6,F000081
Micro-economie: beslissingstheorie,Dirk Van de gaer,6,F000628
Microbes in Biotechnology,Marie Joossens,6,C004394
Microbial Ecology and Environmental Sanitation,Tom Defoirdt,4,I002789
Microbial Genomics,Caroline De Tender,3,C002719
Microbial Reuse Technology,Korneel Rabaey,3,O000177
Microbieel-ecologische processen,Nico Boon,4,I002505
Microbiologie,Christophe Wille,6,I610020
Microbiologie,Elizaveta Padalko,5,D001548
Microbiologie,Wim Soetaert,5,I002436
Microbiologie,Leen De Gelder,5,I700217
Microbiologie van biogebaseerde producten,Frank Devlieghere,5,I003057
Microbiologische en microscopische onderzoekingen en infectueuze serologie,Jerina Boelens,3,J000128
Microbiële evolutie en diversiteit,Peter Vandamme,4,C003376
Microeconometrics,Sam Desiere,3,F000929
Microevolution and Speciation,Frederik Hendrickx,6,C003316
Metabolic Engineering and Modelling of Micro-organisms,Marjan De Mey,4,I002632
Metabolisme,Lennart Martens,5,D013084
Metafysica,Erik Weber,5,A001227
Metafysica en natuurfilosofie,Maarten Van Dyck,5,A001513
Metals and Metalloids in Environment and Technology,Filip Tack,5,I003016
Meteorologie en ecoklimatologie,Hans Verbeeck,5,I002655
Method and Device Validation,Carolien Bonroy,3,D012496
Methode en onderzoek 1,Bart Dessein,5,A006637
Methode en onderzoek 2,Christoph Anderl,5,A006638
Methoden in de psychologie,Beatrijs Moerkerke,5,H002126
Methoden voor het leiden van socratische gesprekken in de onderwijscontext,Veerle Provoost,4,H002128
Methodes: data-analyse,Lieven Clement,4,C004587
Methodes: geïntegreerde terreinoefeningen,Marc De Batist,5,C004586
Methodes: microscopie,Veerle Cnudde,5,C004577
Methodes: topografie en geografische informatiesystemen,Alain De Wulf,5,C004592
Methodiek,Diederik Rousseau,3,I630061
Methodiek en design van klinische studies,Guy Brusselle,3,J000424
Methodiek van de individuele en artistieke bewegingsactiviteiten,Katrien De Cocker,3,D012999
Methodiek van de interactieve bewegingsactiviteiten,Leen Haerens,3,D012998
Methodologie I,Pieter Troch,3,A005049
Methodologie II,Dieter Stern,3,A005452
Methodologie van de communicatiewetenschap,Gino Verleye,3,K001415
Methodologie van de sociale wetenschappen,Henk Roose,6,K000325
Methodologie van de sociale wetenschappen,Henk Roose,4,K001008
Methodologie van het algemeen economisch onderzoek,Bruno Merlevede,5,F000924
Methodologie van logopedisch en audiologisch wetenschappelijk onderzoek,Hannah Keppler,3,D012265
Methodologie: Voorbereiding op de masterproef,Aleksey Yudin,5,A005950
Methodologie: kwalitatief onderzoek,Kenneth Chambaere,3,D013785
Methodologie: kwalitatief onderzoek m.i.v. maatschappelijk onderzoeksproject,Kenneth Chambaere,5,D013676
Methodologie: kwalitatief onderzoek voor de gezondheidswetenschappen,Kenneth Chambaere,5,D013204
Methodologie: kwantitatief  onderzoek,Hannah Keppler,3,D013669
Methodologie: kwantitatief onderzoek voor de gezondheidswetenschappen,Dimitri Beeckman,5,D013203
Methodologie: paleografie met tekstverklaring,Els De Paermentier,5,A006705
Methodology and Fieldwork Practice,Marianne Maeckelbergh,10,K001331
Methodology of Nutritional Research,Bruno Lapauw,5,D012497
Methods in Corpus Linguistics and Experimental Linguistics,Gilles-Maurice de Schryver,5,A006624
Methods in Experimental Marine Ecology,Marleen De Troch,6,C003892
Methods of Corpus Linguistics,Jorina Brysbaert,6,A005891
"Methods, Sources and Historiography in African History",Maarten Couttenier,5,A006725
Microfotonica,Dries Van Thourhout,6,E030761
Micropaleontology and Paleo-environmental Reconstruction,Stephen Louwye,6,C002607
Microstructure-Property Control of Metals,Hossein Beladi,6,E066230
Microstructurele opbouw van de materialen,Marcel Sluiter,6,E066020
Middelenmisbruik: preventie en behandeling,Wouter Vanderplasschen,6,H002205
Migratierecht,Ellen Desmet,6,B001702
Migration and Integration,Bart Van de Putte,5,K001004
Migration and Integration,Bart Van de Putte,6,K001286
Migration and Society: an Interdisciplinary Introduction,Robin Vandevoordt,5,H002395
Milieu-economie,Johan Albrecht,4,F000933
Milieu-economie en -beleid,Brent Bleys,6,F000752
Milieu-effectrapportering,Sophie Huysveld,4,I002716
Milieu-effectrapportering,Marieke Paepen,6,C002615
Milieubeheer,Diederik Rousseau,3,E721046
Milieubiotechnologie,Leen De Gelder,5,I700278
Milieuchemie,Filip Tack,6,I002503
Milieuchemie: organisch,Christophe Walgraeve,3,I002754
Milieucoördinatie,Hildegard Deweerdt,5,I002748
Milieugezondheidkunde,Dirk Wildemeersch,4,D001439
Milieukunde,Leen De Gelder,4,I700220
Modellen in de psychoanalyse,Stijn Vanheule,4,H002087
Modelleren en ontwerp van nanoschaalmaterialen,Louis Vanduyfhuys,6,E006800
Modelleren en regelen van dynamische systemen,Mia Loccufier,6,E007120
Modelleren en simuleren,Marnix Van Daele,6,C003786
Modelleren en simuleren van biosystemen,Michiel Stock,4,I002445
Modelleren en simuleren van dynamische systemen,Guillaume Crevecoeur,6,E007130
"Modelleren, maken en meten",Filip Beunis,4,E098513
Modellering en optimalisatie van industriële systemen,El-Houssaine Aghezzaf,6,E004241
Modellering in de geneeskunde en biomedische ingenieurswetenschappen: casussen,Patrick Segers,3,E092913
Modelling and Data Analysis for Environmental Applications,Philippe Heynderickx,3,O000176
Modelling and Simulation of Dynamical Systems,Guillaume Crevecoeur,6,E005722
Modelling of Biological Systems,Steven Maere,3,C003617
Modelling of Cognitive Processes,Tom Verguts,5,H002000
Modelling of Physiological Systems,Patrick Segers,5,E092623
Modelling of Turbulence and Combustion,Alexander Snegirev,3,E045930
Modern Aspects of Food,Sam Van Haute,4,O000159
Modern Chinees I,Bart Dessein,10,A005168
Modern Chinees II,Bart Dessein,10,A005169
Modern Chinees III,Bart Dessein,8,A002943
Modern Chinees IV,Bart Dessein,7,A002944
Nederlands: Vertaling uit de vreemde taal,Anneleen Spiessens,5,A005904
Nederlandse letterkunde: IJkpunten,Lars Bernaerts,4,A005707
Nederlandse letterkunde: Krachtlijnen in de Vlaamse poëzie na 1945,Yves T'Sjoen,5,A006692
Nederlandse letterkunde: Middeleeuwen,Youri Desplenter,5,A005708
Nederlandse letterkunde: Middeleeuwse teksten en cultuur,Youri Desplenter,5,A006689
Nederlandse letterkunde: Modern proza,Lars Bernaerts,5,A005714
Nederlandse letterkunde: Moderne poëzie,Yves T'Sjoen,5,A005710
Nederlandse letterkunde: Thema's en methodes,Lars Bernaerts,5,A005715
Nederlandse letterkunde: Vorm en vernieuwing in modern en hedendaags proza,Lars Bernaerts,5,A006691
Nederlandse letterkunde: Vroegmoderne dilemma’s en hedendaags debat,Kornee van der Haven,5,A006690
Nederlandse letterkunde: Vroegmoderne tijd,Kornee van der Haven,5,A005711
Nederlandse taalkunde: Constructiegrammatica,Timothy Colleman,5,A006694
Nederlandse taalkunde: Discoursanalyse,Ulrike Vogl,5,A005717
Nederlandse taalkunde: Geschiedenis van het Nederlands,Timothy Colleman,5,A005716
"Nederlandse taalkunde: Grammatica – klankleer, woordleer en methodologie",Timothy Colleman,4,A005712
Nederlandse taalkunde: Grammatica – woordsoorten en zinsleer,Timothy Colleman,5,A005709
Nederlandse taalkunde: Historische sociolinguïstiek,Ulrike Vogl,5,A006693
Nederlandse taalkunde: Inleiding tot de sociolinguïstiek,Gert De Sutter,3,A005705
Nederlandse taalkunde: Meertaligheid en taalbeleid,Anne-Sophie Ghyselen,5,A006695
Nederlandse taalkunde: Variëteiten van het Nederlands,Anne-Sophie Ghyselen,3,A005713
Moleculaire biologie I,Wim Declercq,4,C003362
Moleculaire biologie II,Rudi Beyaert,4,C003370
Moleculaire biologie van planten,Lieven De Veylder,4,C003377
Moleculaire biotechnologie,Yves Briers,4,I700234
Moleculaire celbiologie,Sophie Janssens,5,D013083
Moleculaire en algemene genetica,Luc Peelman,6,G000863
Moleculaire genetica I,Sofie Goormachtig,5,C003179
Moleculaire genetica II,Geert De Jaeger,4,C003182
Moleculaire identificatietechnieken,Kathy Messens,4,I700157
Moleculaire ontwikkelingsbiologie,Kris Vleminckx,4,D013086
Moleculaire structuur,Veronique Van Speybroeck,3,E021560
Molecular Aspects of Plant-Nematode Relationships,Godelieve Gheysen,3,C002810
Molecular Bacteria-Host Interactions ,Petra Van Damme,3,C004007
Molecular Bacteriology,Piet Cools,5,D012530
"Molecular Biology of Plant, Animal and Human Associated Bacteria",Monica Höfte,5,I003074
Molecular Biology: Advanced Topics in Eukaryotes,Hoo Sun Chung,6,O000179
Molecular Cancer Biology,Geert Berx,3,C002722
Molecular Cell Biology,Roosmarijn Vandenbroucke,4,C003371
Molecular Cell Biology,Roosmarijn Vandenbroucke,5,C004096
Multivariate data-analyse,Dieter Dekeyser,5,K000139
Musculoskeletale revalidatie en kinesitherapie bij kinderen,Nathalie De Beukelaer,3,D013321
Muziek en sociale actie,An De bisschop,5,A005637
Muziekgeschiedenis: 1750-1900,Francis Maes,5,A005332
Muziekgeschiedenis: tot 1750,Francis Maes,6,A005331
Muziekpsychologie,Pieter-Jan Maes,5,A000184
Muzikale analyse,Francis Maes,5,A005310
Mycologie,Annemieke Verbeken,5,C000322
Mycology: Basidiomycota,Annemieke Verbeken,5,C002777
NLP and Linguistic Analysis,Lieve Macken,5,A005870
Nanomagnetism,Bartel Van Waeyenberge,5,C004509
Nanomagnetism,Bartel Van Waeyenberge,6,C004105
Nanomaterials Chemistry,Klaartje De Buysser,6,C004140
Narrative Semantics and Pragmatics,Miriam Taverniers,5,A006626
Narratologie en discoursanalyse,Berber Bevernage,5,A004001
Nationale veiligheid in hedendaags perspectief  ,Dirk Debeaussaert,5,K001231
Natural Language Processing,Thomas Demeester,6,E061341
Natuurbeheer en biodiversiteitsrecht,Jan Van Uytvanck,5,C003185
Natuurbehoud en -beheer,Jan Van Uytvanck,5,C004616
Natuurkunde,Christophe Detavernier,5,F000165
Natuurkunde I,Christophe Leys,6,E020061
Natuurkunde II,Christophe Leys,6,E020220
Natuurkunde III,Louis Vanduyfhuys,6,E020310
Natuurontwikkeling,Jan Mertens,3,I700187
Nederlands voor conferentietolken,Sarah Van Hoof,8,A704003
Nederlands: Communicatieve vaardigheden,Bram Lambrecht,4,A703302
Nederlands: Gevorderde spreekvaardigheid,Ruud Ryckaert,3,A704159
Nederlands: Inter- en crosscultureel perspectief,Sarah Van Hoof,3,A704156
Nederlands: Intercultureel project,Bram Lambrecht,4,A703018
Nederlands: Maatschappij en cultuur van de Lage landen,Bram Lambrecht,3,A704160
Nederlands: Mondelinge formuleervaardigheid,Sarah Van Hoof,5,A703902
Nederlands: Onderzoeksseminarie,Sarah Van Hoof,5,A704157
Nederlands: Professionele taalvaardigheid,Ulrike Vogl,5,A006696
Nederlands: Redactietechnieken,Chloé Lybaert,3,A704158
Nederlands: Schrijfvaardigheid,Chloé Lybaert,3,A703012
Nederlands: Taalvaardigheid,Ruud Ryckaert,3,A704155
Nederlands: Taalvaardigheid I,Anne-Sophie Ghyselen,3,A005706
Nederlands: Taalvaardigheid II,Anne-Sophie Ghyselen,3,A005790
Nederlands: Uitspraak,Ruud Ryckaert,3,A704161
Nederlands: Vertaalrevisie,Gert De Sutter,3,A005844
"Motorische ontwikkeling, motorisch leren en neurowetenschappelijke aspecten bij kinderen met neurologische aandoeningen",Christine Van den Broeck,4,D002779
Mould Making,Ludwig Cardon,6,E725070
Mouterij- en brouwerijtechnologie,Jessika De Clippeleer,4,I700265
Multi-drugresistente micro-organismen (MDRO) en antibioticabeleid ,Jerina Boelens,3,D013652
Multiculturaliteit en recht,Pieter Cannoot,4,B001423
Multidisciplinair Ingenieursproject,Guy Torfs,3,E731021
Multidisciplinair ingenieursproject,Jeriffa De Clercq,3,E721025
Multidisciplinair ontwerpen,Steven Lecompte,6,E048900
Multidisciplinair project bouwkunde ,Ignaas Vandenbruwane,12,E715026
Multidisciplinair project landmeten ,Greet Deruyter,6,E715028
Multidisciplinary Analyses of the Law,Eva Lievens,4,B001756
Multidisciplinary Analysis of Climate Change,Pascal Boeckx,3,I002586
Multidisciplinary Bachelor Project,Annemieke Madder,15,C003993
Multimedia,Bart Goossens,6,E735025
Multimedia,Peter Lambert,6,C002126
Multimediatechnieken,Peter Lambert,6,E019130
Multischaal- en multifysicamodelleringstechnieken van nanoelektronische componenten,Dries Vande Ginste,6,E006600
Multivariate Analysis of Biological Data,Koen Sabbe,3,C004602
Multivariate Data Analysis,Amelie Van Pottelberge,6,K001257
Multivariate analyse,Ronan Van Rossem,11,K001035
Mondpathologie,Jo Van Dorpe,3,D002295
Monetaire economie,Gert Peersman,5,F000196
Monetaire theorie en beleid,Gert Peersman,6,F000765
Monetary Economics,Selien De Schryder,4,F000946
Monetary Policy,Selien De Schryder,6,F000568
Monitoringsystemen in de landbouw,Wouter Maes,5,I002651
Moot Court European Law,Inge Govaere,12,B001528
Moot Court Human Rights,Yves Haeck,12,B001771
Moot Court International Commercial Arbitration,Maud Piers,12,B001770
Moot Court International Law,Hendrik Schoukens,12,B001678
Moot Court Law of Armed Conflicts,Christian De Cock,6,B001680
Moot Court Private International Law,Thijs Vancoppernolle,6,B001791
Moot Court: Sports Law Arbitration,An Vermeersch,6,B001815
Moot court grondwettelijk recht,Mathieu Leloup,6,B001679
Moraalfilosofie,Jan Verplaetse,5,B000703
Moraalwetenschap,Seppe Segers,5,A000951
Morele ontwikkeling en opvoeding,Claudia Claes,5,A001498
Motivatiepsychologie,Sofie Morbée,5,H002213
Motor Control and Motor Learning,Matthieu Lenoir,5,D012556
"Motorische controle, leren en ontwikkeling ",Matthieu Lenoir,4,D012720
Molecular Genetics,Héloïse Bastiaanse,3,O000181
Molecular Immunology,Tom Taghon,5,D012531
Molecular Microbial Ecology,Marie Joossens,3,C002724
Molecular Modelling of Industrial Processes,Veronique Van Speybroeck,6,E071341
Molecular Pathophysiology and Experimental Therapy,Charlotte Scott,6,C002725
Molecular Physical Chemistry,Zeger Hens,6,C004128
Molecular Plant Breeding,Tom Ruttink,3,C003100
Molecular Plant Breeding,Steven Maenhout,5,I002628
Molecular Scale Modelling in Bio(medical) Engineering,Ahmadreza Mehdipour,6,E074500
Molecular Simulations of Biosystems,Toon Verstraelen,3,C002727
Molecular Structure Analysis,Kristof Van Hecke,6,C004127
Molecular Toolbox,Godelieve Gheysen,4,C003817
Molecular Tools for Agriculture,Tina Kyndt,3,I003063
Molecular Virology,Philip Meuleman,5,D012533
Molecular and Experimental Immunology,Martin Guilliams,3,C002720
Mondelinge geschiedenis,Koen Aerts,5,A004003
Mondgezondheid en maatschappij : praktijk,Martijn Lambert,3,D012968
Mondgezondheid en maatschappij I,Martijn Lambert,4,D012638
Mondgezondheid en maatschappij II,Martijn Lambert,3,D012639
Mondiale processen in historisch perspectief,Michael Limberger,5,A002630
Nematode Morphology,Wim Bert,5,C002812
Nematode Systematics and Evolution,Wim Bert,5,C003672
Nematodes as Model Organisms,Bart Braeckman,3,C004358
Nematological Techniques,Negin Ebrahimi,5,C003682
Nematology Didactics & Capacity Building ,Laura Cortada-Gonzalez,4,C004447
Netwerkbeheer,Wouter Tavernier,3,E761070
Netwerkmanagement in de publieke sector,Joris Voets,5,F710358
Netwerkmodellering en -ontwerp,Mario Pickavet,4,E004720
Network Hacking and Protection,Bruno Volckaert,6,E008711
Networks in Socio-Economic Systems,Luis Enrique Correa da Rocha,6,F000920
"Neural Interfaces, Neuromodulation and Minimally Invasive Neurotechnology",Vincent Keereman,3,E092960
Neural Networks and NLP Applications,Arda Tezcan,5,A005875
Neuro-ingenieurswetenschappen,Pieter van Mierlo,3,E010382
Neuroanatomie,Jimmy Van den Eynden,3,H002134
Neurobiology,Geert van Loo,3,C002728
Neurobiology,Evelien Carrette,5,D012511
Neurobiology of Affective Disorders,Gilles Pourtois,4,H001992
Neurochirurgie en chirurgische pathologie van hoofd en hals en het maxillo-faciale massief met inbegrip van gelaatsgroei en gelaatsorthopedie ,Wouter Huvenne,3,D012779
Neurogene spraakstoornissen,Gwen Van Nuffelen,3,D002888
Neurogene taalstoornissen,Miet De Letter,3,D013268
Neurogenetics,Bart Dermaut,5,D012512
Neurolinguïstiek,Miet De Letter,3,D013267
Neurologie,Paul Boon,4,D012255
Neurologie,Veerle De Herdt,4,H002431
Neurologie,Jan De Bleecker,3,D013748
Neurologische spraak- en slikstoornissen,Gwen Van Nuffelen,6,D013703
Neuromodulation,Kristl Vonck,3,D013877
"Neuropathologie en -fysiologie van spraak, taal en slikken",Patrick Santens,3,D013718
Neuropharmacology,Kristl Vonck,3,D013878
Neuropsychologie,Guy Vingerhoets,3,D001108
Neuropsychologie,Wim Fias,5,H002429
Neuropsychologische diagnostiek,Guy Vingerhoets,5,H002437
Neuropsychologische revalidatie,Guy Vingerhoets,5,H002438
Neurowetenschappen,Patrick Calders,4,D013747
New Media Studies,Ralf De Wolf,7,K001307
Niet-lineaire dynamica en chaos,Jasper De Bock,3,E005730
Niet-lineaire systemen,Jasper De Bock,6,E004021
Niet-literaire Oudgriekse teksten ,Klaas Bentein,5,A006745
Nieuwgrieks: Taalvaardigheid I,Katja De Herdt,5,A005781
Nieuwgrieks: Taalvaardigheid II,Katja De Herdt,5,A005784
Nuclear Physics,Natalie Jachowicz,4,C004223
Nuclear Reactor Technology,Matthias Vanderhaegen,3,E038321
Nuclear Reactor Theory: part 1,Greet Maenhout,3,E038020
Nuclear Reactor Theory: part 2,Matthias Vanderhaegen,3,E038030
Nuclear Reactors and Cyclotrons,Michel Sonck,3,E092880
"Nuclei: Structure, Synthesis and Interactions",Natalie Jachowicz,6,C004507
Numerical Optimisation,Joris Degroote,3,E004160
Numerical Techniques,Daan Degrauwe,3,C002872
Numerical Techniques,Daan Degrauwe,4,C004607
Numerieke analyse,Tanja Van Hecke,3,E731034
Numerieke analyse,Julian Köllermeier,6,C003608
Numerieke modellering en ontwerp van elektrische en mechanische systemen,Guillaume Crevecoeur,6,E048400
Numerieke stromingsmechanica,Joris Degroote,6,E045240
Numerieke stromingsmechanica,Joris Degroote,3,E045280
Numismatics and Monetary History of the Ancient World,Koenraad Verboven,5,A002540
Nutrient Management,Stefaan De Neve,5,I002646
Nutrition Disorders,Carl Lachat,5,I002727
Nutriëntenbeheer,Inge Verstraeten,4,I700076
Objectgeoriënteerd programmeren,Veerle Ongenae,3,E620500
Objectgericht programmeren,Kris Coolsaet,6,C003772
Onderwijskundige werkvelden en internationale leerervaringen ,Bram De Wever,7,H002529
Onderwijssociologie,Mieke Van Houtte,5,K000245
Onderwijstechnologie,Tammy Schellens,7,H000711
Onderzoeks- en ontwerpaspecten van de stedenbouw en de ruimtelijke planning,Michiel Dehaene,5,E085252
Onderzoekscompetenties,Fien De Smedt,8,H002466
Onderzoekskliniek,Christophe Vandeviver,4,B001862
Onderzoeksmethoden,Frederik Peeraer,3,B001328
Onderzoeksmethoden I,Beatrijs Moerkerke,5,H001830
Onderzoeksmethoden II,Adriaan Spruyt,6,F000858
Onderzoeksmethoden II,Tom Loeys,5,H001831
Onderzoeksmethoden in de fiscale wetenschappen,Annelies Roggeman,3,F710321
Onderzoeksmethoden in management en informatica,Amy Van Looy,4,F001032
Onderzoeksmethoden kwalitatief,Kaat De Pourcq,5,F710359
Onderzoeksmethoden kwantitatief,Carine Smolders,5,F710353
Onderzoeksmethoden toegepast in publiek management en bestuurskunde,Lieselot Danneels,3,F000817
Onderzoeksmethoden voor bedrijfskundigen I,Véronique Vanderhoudelingen,3,F710232
Onderzoeksmethoden voor bedrijfskundigen II,Elsy Verhofstadt,3,F710240
Onderzoeksmethoden voor bedrijfskundigen III,Elsy Verhofstadt,5,F710400
Onderzoeksmethodiek,Adriaan Spruyt,5,F000763
Onderzoeksmethodiek,Jeroen Lauwaert,3,E721019
Onderzoeksmethodologie,Laurence Rijssegem,6,F000810
Onderzoeksmethodologie en statistiek I,Julie Latomme,5,D013112
Onderzoeksmethodologie en statistiek II,Delfien Van Dyck,4,D013113
Onderzoeksmethodologie voor industrieel ontwerpen,Bastiaan Baccarne,6,E640990
Onderzoeksmethodologie voor verpleegkunde/vroedkunde/GGZ verpleegkunde: onderzoeksvoorstel,Lise-Marie Kinnaer,3,D013404
Onderzoeksontwerp,Frank Witlox,5,C004170
Onderzoeksontwerp in de criminologie,Wim Hardyns,4,B001636
Onderzoekspaper,Nicolas Bouteca,9,K001242
Onderzoekspaper,Henk Roose,6,K001366
Onderzoekspaper,Henk Roose,6,K001365
Onderzoekspaper,Henk Roose,11,K001277
Onderzoekspaper,Henk Roose,14,K001018
Onderzoekspaper EU studies,Ferdi De Ville,9,K001059
Onderzoekspaper conflict en ontwikkeling,Koen Vlassenroot,9,K001063
Onderzoekspaper internationale politiek,Dries Lesage,9,K001058
Onderzoekspaper onderwijs,Tony Valcke,6,K001279
Onderzoeksproject,Dieter Stern,3,A005553
Onderzoeksproject,Joris Walraevens,3,E031710
Onderzoeksproject,Lieve Van Hoof,5,A004062
Onderzoeksproject in de logopedische en audiologische wetenschappen 1,Hannah Keppler,7,D013735
Onderzoeksproject in de logopedische en audiologische wetenschappen 2,Hannah Keppler,7,D013736
Onderzoeksseminarie I,Pieter-Jan Maes,10,A005642
Onderzoeksseminarie II,Marjan Sterckx,10,A005643
Onderzoeksseminarie Slavistiek en Oost-Europakunde,Ben Dhooge,5,A005558
Onderzoeksseminarie: architectuur,Wouter Davidts,5,E081660
Onderzoeksseminarie: comfort en klimaat,Jelle Laverge,5,E081650
Onderzoeksseminarie: economische en ecologische geschiedenis,Sander Govaerts,5,A005533
Onderzoeksseminarie: geschiedenis van Afrika,Gillian Mathys,5,A004049
Onderzoeksseminarie: governance en ruimtelijke planning,Tim Devos,3,E081680
"Onderzoeksseminarie: landschap, mens en milieu",Veerle Van Eetvelde,3,E081670
Onderzoeksseminarie: materialen en levensduur,Lionel Devlieger,5,E081610
Onderzoeksseminarie: middeleeuwse geschiedenis,Steven Vanderputten,5,A004042
Onderzoeksseminarie: oude geschiedenis,Andries Johan Zuiderhoek,5,A004041
Onderzoeksseminarie: publieke gebouwen en landschappen,Michiel Dehaene,5,E081630
Onderzoeksseminarie: sociale geschiedenis na 1750,Antoon Vrints,5,A004044
Onderzoeksseminarie: stadsgeschiedenis,Andries Johan Zuiderhoek,5,A004046
Onderzoeksseminarie: stedenbouw en ruimtelijke planning,Michiel Dehaene,3,E081690
Onderzoeksseminarie: structuur en bouwen,Nathan Van Den Bossche,5,E081640
Objectgericht programmeren in C#,Veerle Ongenae,4,E741060
